Location,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
BadgerysCreek,11.4,36.1,0,NE,20,NW,NE,4,7,1016.3,1011,20,35.3,No,No
BadgerysCreek,18.1,25.4,0,SSW,26,SSW,N,7,6,1015.8,1012.2,21.7,22.5,No,Yes
BadgerysCreek,18.6,31.8,5.8,W,65,NNE,W,9,33,1005,1003.4,25.1,30.6,Yes,No
BadgerysCreek,11.1,23.4,0,SSW,57,W,SW,20,37,1012.2,1013.9,18.7,20.8,No,No
BadgerysCreek,5.8,23.9,0,ENE,24,WNW,WNW,6,4,1023.3,1018.2,15.3,23.3,No,No
BadgerysCreek,8.8,24.9,0,ESE,37,SW,ENE,26,9,1021.3,1017.8,16.6,24.4,No,No
BadgerysCreek,9.5,25.4,0,SE,39,E,SE,2,22,1022.7,1019.3,16,22.8,No,No
BadgerysCreek,14.3,25.9,0,E,30,S,E,4,15,1019.6,1013.5,18,24.7,No,No
BadgerysCreek,11.9,28.3,0,S,59,N,S,4,31,1007,1008.3,18.5,19.9,No,No
BadgerysCreek,10.7,23.4,0,E,31,SW,E,17,20,1019.9,1016.9,16.6,22.5,No,No
BadgerysCreek,12.9,26.5,0,ESE,43,NNE,ESE,7,22,1021.8,1017.7,18.6,25.3,No,No
BadgerysCreek,15.6,26.9,0,E,31,NNE,E,4,13,1023.8,1018.6,17.6,26,No,No
BadgerysCreek,11.4,33.8,0,SW,31,WSW,S,2,7,1017.9,1011.7,19.9,32.8,No,No
BadgerysCreek,13.1,35.4,0,SW,67,N,W,7,37,1010.5,1006.6,24.2,33.3,No,No
BadgerysCreek,8.9,20.9,0,ESE,43,SSW,SE,28,26,1022.9,1022.9,15.2,19.4,No,No
BadgerysCreek,10,21.9,0,ESE,30,SW,ESE,19,11,1028,1025.6,15.7,20.4,No,No
BadgerysCreek,6.5,27.3,0,ENE,33,NNW,ENE,6,11,1024,1017.4,16.2,26.9,No,No
BadgerysCreek,10.2,34.4,0,NE,35,NA,NE,0,9,1016.8,1010.8,19.6,33.2,No,No
BadgerysCreek,13.3,38.1,0,SW,63,N,NNE,4,11,1011.1,1004.8,23.6,36.5,No,No
BadgerysCreek,18.1,34,0.2,NW,52,WNW,NW,17,26,1006.5,1005.7,26.7,32.5,No,No
BadgerysCreek,14.9,17.7,0,S,33,S,SSE,15,9,1017.7,1017.5,16.8,16.2,No,Yes
BadgerysCreek,12.8,17.3,47,S,39,SSW,S,9,20,1019.6,1017.1,13.9,15.4,Yes,Yes
BadgerysCreek,13.7,22.8,31,NNE,26,S,NE,6,17,1012.7,1010.3,17.2,19.4,Yes,Yes
BadgerysCreek,11.2,28.8,7.4,W,41,N,WNW,4,19,1014.5,1010.5,19.3,28.2,Yes,No
BadgerysCreek,12,29.1,0,E,33,NNW,S,7,11,1014.1,1010.2,20.9,27.4,No,No
BadgerysCreek,12.8,25.1,0,E,41,WSW,ESE,4,20,1015.9,1014,19.6,21.2,No,Yes
BadgerysCreek,13.7,22.3,3,SSE,43,S,SE,15,20,1016.4,1013.9,17,21.4,Yes,Yes
BadgerysCreek,13.8,17.6,4.2,SSW,33,S,SW,19,15,1016.1,1015.2,15.8,16.6,Yes,Yes
BadgerysCreek,13.9,20.5,6.4,SSW,50,SSW,SSW,24,20,1014.4,1011.6,16.9,16.1,Yes,Yes
BadgerysCreek,15,25.5,18,WSW,26,SW,ENE,15,15,1011.8,1009.7,20,24.8,Yes,No
BadgerysCreek,13.3,29.4,0,E,31,NE,E,2,7,1012.4,1009.4,19.8,28.7,No,No
BadgerysCreek,15.5,28.6,0,E,35,N,ENE,9,17,1012.9,1008.9,21,27.4,No,Yes
BadgerysCreek,18.5,25.9,2.6,NNE,37,NNE,SW,6,20,1010,1006.6,19.6,19.6,Yes,Yes
BadgerysCreek,17,24.9,42.4,NE,30,NA,ENE,0,15,1005.8,1002.6,19.3,23.3,Yes,No
BadgerysCreek,12.6,25.5,0.2,ENE,31,SE,E,4,19,1006.4,1004.2,19.2,23.4,No,No
BadgerysCreek,14.7,23.7,0,S,52,ENE,S,2,26,1008.1,1009.5,19.9,17.5,No,No
BadgerysCreek,11.4,22.8,0,SSE,28,SW,S,17,6,1017.3,1015.8,16.9,22,No,No
BadgerysCreek,9.6,27.2,0,E,28,NW,SE,4,6,1018.1,1013.7,18.3,26.2,No,No
BadgerysCreek,12.1,34.6,0,NNE,22,N,NE,6,13,1011.8,1003.8,18.7,33,No,No
BadgerysCreek,18.6,20.6,0,SSE,35,E,SSE,4,13,1006.3,1008.6,20.1,17.1,No,No
BadgerysCreek,13.9,22.3,0.8,SE,30,SSW,ESE,11,15,1019.1,1018.9,17.2,20.8,No,No
BadgerysCreek,11.3,23.8,0,ESE,28,W,ESE,4,11,1025.2,1023.7,19.1,22.3,No,No
BadgerysCreek,15.3,27.3,0,NE,26,N,ENE,9,9,1022.6,1018.7,18.7,24.9,No,No
BadgerysCreek,11,30.7,0,ESE,28,N,NE,6,11,1017.5,1012,18.7,29.8,No,No
BadgerysCreek,13.1,35.5,0,N,26,NA,NW,0,4,1006.3,999.8,21.1,32.1,No,Yes
BadgerysCreek,18.2,25.2,3.6,W,93,WSW,W,19,56,997.3,999.7,19.3,14,Yes,No
BadgerysCreek,10.3,24.9,0,W,57,WSW,SW,17,17,1011.8,1012.2,16.6,23,No,No
BadgerysCreek,8.9,26.6,0,E,31,N,NNE,2,9,1020.6,1017.5,18.1,25.7,No,No
BadgerysCreek,12,30.5,0,NNE,28,NNW,NE,4,11,1019.3,1012.2,20.2,29.5,No,No
BadgerysCreek,16.2,31.7,0,NNW,33,NA,SW,0,6,1009.4,1003.1,23.6,29.9,No,No
BadgerysCreek,22,33.4,0,NW,50,NNW,NW,15,26,1002.4,1002.5,27.3,32.2,No,No
BadgerysCreek,13.7,31.3,0,WSW,41,S,W,6,26,1009.7,1004.2,21.7,30.3,No,No
BadgerysCreek,13.9,28.7,0,ENE,33,SW,E,7,20,1012.1,1008.4,21.9,27.8,No,No
BadgerysCreek,14.7,31.9,0,E,35,ENE,ESE,4,20,1012.5,1008.5,22.4,30.4,No,No
BadgerysCreek,18,25.9,0,S,35,S,SE,20,20,1015.3,1014.3,22.8,24.9,No,No
BadgerysCreek,16.3,27,0,E,35,E,E,2,17,1018.6,1016.1,21.2,25.5,No,No
BadgerysCreek,17.4,27.1,0,ENE,31,NNE,E,9,17,1020.4,1018.3,20.5,26.2,No,No
BadgerysCreek,14.5,30.7,0,ESE,33,N,ENE,6,11,1021.7,1018.2,22,29,No,No
BadgerysCreek,16.5,29.5,0,E,33,NNW,E,4,19,1024.1,1021.6,21.7,28.2,No,No
BadgerysCreek,14.1,33.1,0,E,30,NNE,ENE,6,11,1022.4,1017.1,21.7,32.3,No,No
BadgerysCreek,16.9,40.6,0,ENE,28,N,N,9,9,1016.3,1011,24.9,38.4,No,No
BadgerysCreek,22,30.7,0,ESE,35,SSE,ENE,11,19,1016.3,1014.7,24.9,28,No,No
BadgerysCreek,17.7,41,0,NE,37,N,N,11,4,1012.6,1007.4,25.1,38.6,No,No
BadgerysCreek,21.3,37,0,SSE,35,E,N,2,11,1007.1,1003.8,26.6,36.5,No,No
BadgerysCreek,18.1,21.4,0,ESE,24,SSE,ESE,9,13,1018.6,1018.6,19.6,20.3,No,No
BadgerysCreek,16.9,21.9,0,ENE,19,NA,ESE,0,2,1019.2,1016.3,18.7,19.7,No,Yes
BadgerysCreek,18.3,28.4,17.8,ENE,33,SSW,E,13,17,1012.8,1009.4,21.8,28,Yes,Yes
BadgerysCreek,14.9,27.1,7.2,E,31,NA,E,0,20,1012.6,1009.9,20.5,26.1,Yes,No
BadgerysCreek,15.9,30.4,0.2,ENE,30,NNE,NNE,11,11,1012.2,1006.4,21,29.2,No,No
BadgerysCreek,16.6,25.5,0,S,41,S,SE,19,20,1010,1012.2,22,24.1,No,No
BadgerysCreek,17.1,28.8,0,E,35,NNE,NNE,4,7,1015.5,1010.3,20.6,27.8,No,No
BadgerysCreek,13.7,30.9,0,E,43,WSW,E,4,20,1013.1,1009.6,21,30.4,No,No
BadgerysCreek,18.1,31.2,0,NNE,35,N,ESE,19,15,1014.5,1010,22.9,29.8,No,No
BadgerysCreek,19.6,35.6,0,W,50,NE,WSW,2,24,1003.8,1002.3,26.1,34.1,No,Yes
BadgerysCreek,19.6,31.9,1.6,ESE,31,NA,NE,0,15,1005.8,998.5,21,30.5,Yes,No
BadgerysCreek,18.1,32.9,0,ESE,41,SSW,ESE,4,24,1003.3,1000.9,22.4,28.1,No,No
BadgerysCreek,16.3,31.4,0,ENE,37,NW,NE,9,17,1010.4,1004,22.6,30.2,No,No
BadgerysCreek,15.1,32.3,0,WSW,41,WSW,SW,13,20,1009.1,1007,24.2,31,No,No
BadgerysCreek,16.8,23.1,0,SE,31,SSE,SE,9,15,1018.6,1018.5,18.4,21.2,No,No
BadgerysCreek,14.9,21.3,0.2,S,24,SW,E,7,13,1024.2,1022,16,20.4,No,No
BadgerysCreek,16,23.9,0,NNE,26,NNE,NNE,4,11,1024,1022.3,19.6,22.8,No,No
BadgerysCreek,16.5,29.1,0,ENE,33,SSW,N,4,9,1022.1,1018.4,21.6,26.9,No,No
BadgerysCreek,16.1,35.5,0,ESE,33,NE,ENE,6,11,1018.6,1013.2,23.3,34.5,No,No
BadgerysCreek,17.9,31.2,0,E,39,SSE,ESE,2,20,1017.7,1016.2,23.6,29.2,No,No
BadgerysCreek,16.1,29.1,0,E,31,SSE,E,4,17,1022.1,1019,21.2,27.6,No,No
BadgerysCreek,14.7,33.9,0,ENE,35,N,NNE,13,13,1022.1,1018.1,22.4,32.2,No,No
BadgerysCreek,16.9,37.9,0,E,35,NNW,ENE,4,20,1021.4,1016.3,23.4,36.8,No,No
BadgerysCreek,16.7,36.2,0,ENE,31,SW,ESE,4,17,1019,1015.3,23.9,35.7,No,No
BadgerysCreek,17,36.1,0,E,35,WSW,ENE,4,17,1016.6,1012.1,23.7,35.9,No,No
BadgerysCreek,15.1,39.8,0,ENE,33,NE,ENE,2,11,1012.2,1007.5,23.6,38.7,No,No
BadgerysCreek,17.2,30.7,0,SSE,33,SSW,ESE,17,17,1010.1,1008.1,23.5,30.3,No,No
BadgerysCreek,19.4,28,0,SE,30,SSE,SE,4,19,1009.3,1007.5,23.5,25.1,No,Yes
BadgerysCreek,18.2,24.8,5.2,ESE,20,SW,NE,11,6,1010.5,1007.6,18.8,23.7,Yes,No
BadgerysCreek,18.7,21.6,0.8,SE,28,SE,SSE,13,15,1018.1,1020,20.3,21,No,No
BadgerysCreek,17.4,23.9,0,NE,24,ENE,NE,6,15,1023.1,1020.4,21.5,22.8,No,No
BadgerysCreek,18,29.1,0,NNE,31,N,NNE,7,20,1014.3,1007,20.9,27.4,No,Yes
BadgerysCreek,15.3,25.1,4.6,SE,37,SE,ESE,7,20,1011.8,1014.3,21.5,22.8,Yes,No
BadgerysCreek,15.2,21.2,0.2,ENE,24,SE,ENE,6,17,1023.8,1023.6,17.3,20.4,No,No
BadgerysCreek,11.7,29.2,1,NE,33,W,NNE,2,11,1024.2,1020.8,19.8,28.4,No,No
BadgerysCreek,13.9,31.9,0,E,37,NA,ENE,0,13,1021.5,1016.7,21.5,30.9,No,No
BadgerysCreek,15.1,37.9,0,ENE,31,N,NE,6,11,1016.9,1012.2,22,36.1,No,No
BadgerysCreek,16.7,34,0,E,35,NE,ENE,7,4,1019.7,1015.3,24.1,32.3,No,No
BadgerysCreek,14.1,37.3,0,E,30,NNE,NE,4,9,1015,1010.6,22.3,35.3,No,No
BadgerysCreek,18.7,32.2,0,ENE,31,SW,ENE,6,19,1015.3,1011.3,23.6,31,No,No
BadgerysCreek,18.1,32.3,0,ENE,39,N,ENE,9,19,1015.6,1012.9,22.8,30.9,No,No
BadgerysCreek,18.8,33.8,0,ESE,37,NNE,NNE,20,15,1015.5,1010.4,23.4,32.9,No,No
BadgerysCreek,18.4,25.9,0,SSE,43,S,S,15,19,1017.3,1019.6,24.5,21.9,No,No
BadgerysCreek,16,22.9,0,ESE,33,S,SE,11,19,1024.2,1021.9,19.4,21.8,No,No
BadgerysCreek,16.6,25.2,0,ENE,26,SW,ESE,9,11,1020.4,1017,18.9,23.2,No,No
BadgerysCreek,10.9,32,0,E,31,N,NE,2,9,1017.6,1013.9,18.1,30.9,No,No
BadgerysCreek,13.8,35.4,0,ENE,37,SSW,NNE,4,13,1018.1,1014.6,20.9,33.7,No,No
BadgerysCreek,15,35.5,0,NNW,31,SE,NE,2,13,1019,1014.1,21.1,34.4,No,No
BadgerysCreek,17.3,29.6,0,SSW,31,SSW,E,15,13,1020,1016.7,21.3,26.7,No,No
BadgerysCreek,18.6,27.1,0,ESE,26,S,ESE,4,13,1018.2,1014.1,21.1,25.8,No,Yes
BadgerysCreek,20.4,27.8,5.6,E,31,SSW,E,4,15,1016.6,1014.7,21.3,27.4,Yes,Yes
BadgerysCreek,19.6,31.6,1.6,ENE,33,N,E,6,22,1015,1009.8,22.7,29.9,Yes,No
BadgerysCreek,19.4,26.1,0.8,ENE,24,NA,ESE,0,9,1008.1,1005.7,20,25.2,No,Yes
BadgerysCreek,19.9,25,4.2,NNE,28,N,N,6,15,1003.5,999.1,20.9,24.9,Yes,Yes
BadgerysCreek,20.6,24.5,5,NNE,41,NE,SE,4,11,999.3,1002.4,22.8,20.9,Yes,Yes
BadgerysCreek,17.7,23.4,16.6,SSW,24,SW,E,13,6,1013.6,1013.1,19.1,22.6,Yes,No
BadgerysCreek,16.1,27,0.8,NE,26,SE,N,4,11,1013.2,1009.1,19.5,25.5,No,No
BadgerysCreek,19.2,23.1,0,NW,19,NNE,W,7,6,1004.7,1002.2,21.4,21.8,No,Yes
BadgerysCreek,17,29.8,29.4,WNW,54,SSW,W,9,17,1007.6,1007.4,20.6,29.2,Yes,No
BadgerysCreek,14.9,28.2,0,E,35,SW,ESE,11,15,1016,1014.9,19.7,25.9,No,No
BadgerysCreek,17.7,26.6,0,E,31,S,ESE,6,11,1020.5,1018.2,20.2,24.9,No,No
BadgerysCreek,17.4,26.4,0,E,28,S,ESE,9,13,1023.7,1021.2,20.1,24.3,No,No
BadgerysCreek,17,29.6,0,ENE,28,WSW,N,4,9,1020.8,1017.1,19.4,28.9,No,No
BadgerysCreek,15.4,30.8,0,NNE,33,NA,N,0,13,1017.8,1012.4,20.9,29.3,No,No
BadgerysCreek,16.1,32.9,0,WSW,31,NA,NW,0,6,1012,1009.8,20.5,31.6,No,Yes
BadgerysCreek,18.4,21.9,6.4,SSE,24,WSW,SE,9,13,1017.4,1019.1,19.8,20.7,Yes,Yes
BadgerysCreek,16.8,19.7,1.8,S,20,SW,SSW,13,9,1023.3,1023,17.5,19.5,Yes,Yes
BadgerysCreek,17,20.4,5.6,ENE,22,SSW,N,6,6,1020.5,1019.4,17.9,19.8,Yes,Yes
BadgerysCreek,16.9,22.9,33,SE,30,S,ESE,9,4,1020.5,1020.3,19,21.7,Yes,No
BadgerysCreek,16.2,24.7,0,ENE,28,SW,ENE,13,20,1025.3,1024,19.6,23.2,No,Yes
BadgerysCreek,17.8,25.5,2,NNE,20,NA,NNE,0,7,1026.4,1023.4,19.7,24.1,Yes,No
BadgerysCreek,14.8,29.1,0,N,26,NA,NNW,0,20,1018.6,1013.8,18.2,27.4,No,No
BadgerysCreek,18.1,26.6,0.2,S,26,S,ESE,17,9,1019.1,1018,21.2,26,No,No
BadgerysCreek,15.7,28.8,0,SSE,41,SSE,WNW,4,9,1020.2,1018.1,19.6,27.1,No,Yes
BadgerysCreek,17.1,27.9,10.8,ESE,37,SSW,ENE,4,13,1022.6,1020.3,21,27.4,Yes,No
BadgerysCreek,16.8,28.1,0,ENE,33,SSE,NE,2,13,1023.7,1019.9,19.2,27.1,No,No
BadgerysCreek,15.8,29.4,0,E,30,SW,NNW,6,6,1023.5,1020.7,20.1,27.9,No,NA
BadgerysCreek,16.1,29,NA,ENE,30,SSE,N,4,11,1023.7,1020.3,20.5,27.4,NA,No
BadgerysCreek,14.5,29.3,0,SSE,30,NA,SSW,0,4,1018.3,1015.2,18.6,28.6,No,No
BadgerysCreek,17.7,26.3,0.2,S,31,SW,ENE,9,6,1020.8,1017.8,19.1,24.9,No,No
BadgerysCreek,16.2,28.3,0,E,20,SE,ESE,4,4,1018.1,1014,19.5,27.1,No,No
BadgerysCreek,14.9,29.6,0,NW,78,NA,NE,0,7,1012.8,1007.9,18.3,28,No,Yes
BadgerysCreek,15.9,27,8.4,W,61,NW,WNW,19,6,1005.4,1003.4,24,25.9,Yes,No
BadgerysCreek,9.8,27.6,0,WSW,26,WNW,N,6,15,1016.9,1014.6,16.9,26.5,No,No
BadgerysCreek,10.7,30.3,0,NNW,24,WSW,NNW,4,13,1021.1,1018.4,16.4,29.7,No,No
BadgerysCreek,12.9,29.2,0,SSE,30,WSW,SE,6,19,1024.2,1023.2,20.1,27.3,No,Yes
BadgerysCreek,17.7,28.3,3.6,E,31,SW,SE,2,9,1027,1023.3,21.2,26.9,Yes,No
BadgerysCreek,18.1,27.9,0,NNE,30,N,NE,4,19,1022.5,1018.1,20.1,27.1,No,No
BadgerysCreek,14.8,31.1,0,NW,28,NNW,N,6,13,1018.1,1013.7,18.8,29.2,No,Yes
BadgerysCreek,17.7,28.9,2.4,NNE,31,NA,ENE,0,6,1017.8,1012.9,20.1,27.9,Yes,No
BadgerysCreek,18.6,20.8,0.2,W,37,S,WSW,9,15,1016.8,1016.1,19.9,16.9,No,Yes
BadgerysCreek,14.9,27.4,7.6,E,24,WSW,E,13,11,1019.6,1019,19.5,26.3,Yes,No
BadgerysCreek,18.8,23.4,0,SE,15,SSE,SSE,4,6,1022.8,1021.3,19.8,21.9,No,Yes
BadgerysCreek,19,20.3,11.8,NNE,30,NNE,N,9,6,1022.3,1020.2,19.4,19.4,Yes,Yes
BadgerysCreek,16.4,23.4,3.4,N,19,W,NNW,7,2,1016.9,1013.7,18,22,Yes,Yes
BadgerysCreek,17.9,26.9,1.6,SSW,24,WSW,ESE,9,7,1015.5,1014.3,20.8,26.2,Yes,No
BadgerysCreek,17.7,26.7,0.2,WSW,50,SE,ENE,4,4,1020.3,1018.6,19.8,26.2,No,Yes
BadgerysCreek,15.4,26.4,40,ESE,22,WSW,N,6,6,1022.4,1019.2,17.6,24.9,Yes,No
BadgerysCreek,14.7,26.6,0.2,NNE,13,NA,N,0,9,1019.8,1017.3,17.6,25.6,No,No
BadgerysCreek,15,28,0,N,15,SW,NE,6,6,1017.9,1014.3,18.2,26.6,No,No
BadgerysCreek,16.1,29.1,0.2,S,43,NA,NNE,0,6,1017.2,1014.6,19.4,27.9,No,Yes
BadgerysCreek,18.2,22.1,9.6,SSW,26,WNW,SSW,4,13,1018.3,1017.1,19.4,18.4,Yes,Yes
BadgerysCreek,16.5,26,12,SSE,31,SW,SSE,4,6,1018.7,1016.3,18.6,25.1,Yes,Yes
BadgerysCreek,16,23.3,2.6,S,35,SW,E,22,9,1021.2,1021.2,20.9,19.7,Yes,Yes
BadgerysCreek,15.1,21.3,5,ESE,31,SW,E,13,9,1025.6,1023.9,19.1,20,Yes,No
BadgerysCreek,15.7,24.1,0,NE,17,SW,N,4,7,1023.9,1019.6,18.6,23.4,No,No
BadgerysCreek,12.5,24.4,0,NE,24,SW,ENE,4,7,1021.6,1017.6,18.3,23.4,No,No
BadgerysCreek,15.5,21.2,0,S,9,NA,ESE,0,4,1016.9,1012.5,18.8,19.4,No,Yes
BadgerysCreek,17.8,26,12,S,22,N,S,6,15,1005.9,1003.1,21.1,24,Yes,Yes
BadgerysCreek,16.5,22.5,11.8,SSW,48,SW,SSW,19,26,1011.3,1012.6,19.9,20.6,Yes,No
BadgerysCreek,14.9,22,0,SW,35,SW,S,20,13,1017.2,1015.8,19.2,20.9,No,No
BadgerysCreek,10.9,21.3,0,S,31,SW,S,17,15,1020.6,1019,17.2,19.5,No,No
BadgerysCreek,12.1,22,0,S,37,SW,SW,17,6,1020.9,1018.2,17.8,21.5,No,No
BadgerysCreek,14.2,22.6,0,SW,31,SW,S,22,9,1020.1,1017.1,18.3,22.5,No,No
BadgerysCreek,9.9,23.8,0,SSW,24,SW,SSE,9,11,1019.8,1017.2,17.2,23.3,No,No
BadgerysCreek,9.9,25.4,0,SW,33,W,WSW,2,20,1016.5,1012,16.8,24.8,No,No
BadgerysCreek,9.6,23.3,0,ESE,28,S,SE,9,15,1016.6,1014.3,17,20.3,No,No
BadgerysCreek,8.4,23,0,NNE,24,SW,NNE,4,9,1018.4,1014.4,15.5,22.5,No,No
BadgerysCreek,7.3,22.8,0,N,20,W,N,7,6,1021.3,1018.6,15.6,21.8,No,No
BadgerysCreek,6.8,23.5,0,N,11,NA,NNE,0,6,1018.9,1015,12.8,23.4,No,No
BadgerysCreek,8.1,25.1,0,NNE,15,NA,NNE,0,6,1017.8,1014.5,16.2,25,No,No
BadgerysCreek,9.6,29.1,0,WNW,31,NNW,NW,2,20,1014.1,1011.2,16.5,28.9,No,Yes
BadgerysCreek,16.5,21.2,1.8,NNE,20,S,ESE,7,4,1022.9,1018.9,17,19.8,Yes,Yes
BadgerysCreek,11.3,24.5,2,WNW,26,NA,WNW,0,17,1015.3,1011.7,13.4,23.8,Yes,No
BadgerysCreek,11.6,19.3,0,SSW,28,SSW,ESE,13,7,1023.7,1023,17.5,18.6,No,No
BadgerysCreek,14.4,21.2,0,N,20,SW,N,7,13,1026,1021.6,16.6,21.1,No,No
BadgerysCreek,11.2,25.1,0,N,17,N,NNE,4,7,1017.9,1013.1,13.7,24.7,No,Yes
BadgerysCreek,13.5,22.3,1.6,SW,41,SW,SW,11,26,1012.6,1011.9,18.7,21.5,Yes,No
BadgerysCreek,8,20.6,0,SW,20,SW,NE,11,13,1018.1,1013.4,13.8,19.8,No,No
BadgerysCreek,9,20.6,0,NW,35,N,W,7,15,1007,1001.7,15.3,18.8,No,Yes
BadgerysCreek,8.6,16.1,4,W,35,NA,WNW,0,6,996.8,995.3,10.3,13.3,Yes,Yes
BadgerysCreek,10.2,19.1,1.2,W,57,WSW,W,22,26,1001.9,1004.7,16,17.3,Yes,NA
BadgerysCreek,7.4,19.8,NA,W,30,WSW,WSW,13,13,1018.1,1016.5,13.4,19.1,NA,No
BadgerysCreek,6.7,21.3,0,SW,33,N,SW,6,19,1021.7,1018.5,12.2,20.5,No,No
BadgerysCreek,8.1,19.9,0,SW,33,SW,SSW,17,13,1024.4,1022.8,14.1,19.2,No,No
BadgerysCreek,8.9,20.7,0,SSW,33,SW,S,19,11,1026.9,1024,14.3,18.6,No,No
BadgerysCreek,7.8,20.8,0,WSW,15,SW,NNE,9,6,1026.5,1023.4,13.9,19.7,No,No
BadgerysCreek,5.6,20.5,0,NNE,17,NA,NNW,0,6,1024,1019.9,12.1,18.5,No,No
BadgerysCreek,11.3,23.1,0.4,SW,28,SE,ESE,4,11,1022.3,1021.7,16.5,21.5,No,No
BadgerysCreek,9.2,22.2,0,S,26,SW,SE,17,11,1030.5,1028.4,16.4,21.4,No,No
BadgerysCreek,10.5,22.2,0,WNW,15,NW,NNE,9,2,1030.7,1027.2,16.3,20.6,No,No
BadgerysCreek,6.9,22.5,0,NNE,22,NA,NNE,0,11,1029.3,1025.5,13.4,21.7,No,No
BadgerysCreek,5.8,22.5,0.2,NNW,13,NA,NNE,0,6,1028.8,1025.1,12.1,22.2,No,NA
BadgerysCreek,5.2,24.2,NA,NNE,11,NNW,NNE,6,6,1029.6,1026.6,12.6,23.6,NA,NA
BadgerysCreek,6.5,24.3,NA,N,17,NA,N,0,7,1030.3,1026.3,12.7,23.9,NA,No
BadgerysCreek,6.4,22.2,0,SSW,9,NA,E,0,4,1028.5,1025.1,10.9,21.7,No,No
BadgerysCreek,7.1,24.8,0,N,13,NA,NNE,0,6,1026.2,1022.5,14.6,23.1,No,No
BadgerysCreek,7.9,23,0,NW,15,NW,NNE,4,2,1023.2,1019.6,12.4,22.9,No,No
BadgerysCreek,7.9,24,0,S,17,SW,NNE,7,6,1024.9,1022.3,14.9,23.1,No,No
BadgerysCreek,6.2,24.8,0,NNE,17,NNW,NNE,2,9,1023.7,1018.6,13.9,24.5,No,No
BadgerysCreek,6.5,25.2,0,NNW,22,WNW,N,2,15,1018.3,1012.7,12.9,24.8,No,No
BadgerysCreek,9.1,23.1,0,SSW,22,NNW,S,2,7,1015.5,1014.2,16.4,21.9,No,No
BadgerysCreek,9.3,25.7,0,SW,15,SE,WNW,4,6,1018.7,1017.1,14.1,25.4,No,No
BadgerysCreek,8.9,25.4,0,NE,13,W,N,4,7,1023.5,1020.5,15.1,24.9,No,No
BadgerysCreek,10.4,23.7,0,WNW,37,NW,NNE,6,26,1018.2,1009.8,14.2,22.7,No,No
BadgerysCreek,13.6,22.9,0,WNW,48,NNW,WNW,11,26,1013.6,1013.5,19.3,22.3,No,No
BadgerysCreek,5.5,21.1,0,SE,22,NA,SE,0,9,1023.3,1022.2,12.9,19,No,No
BadgerysCreek,12.9,20.6,0,WSW,17,SW,ESE,9,9,1027.1,1024.7,15.6,18.9,No,No
BadgerysCreek,8.9,21.4,0,NNE,19,S,ENE,2,11,1026.7,1022.7,14.2,19,No,Yes
BadgerysCreek,11.1,17.2,1.2,W,31,WNW,W,7,11,1020.5,1018.7,14.3,12.9,Yes,Yes
BadgerysCreek,9.9,20.7,15.2,NW,20,NW,SSW,6,2,1017.5,1015,10.9,19.3,Yes,No
BadgerysCreek,4.8,18.7,0.2,SW,31,SE,WSW,4,15,1018.4,1016.9,10.8,18.4,No,No
BadgerysCreek,4.8,21.5,0.2,WSW,15,NNE,NE,6,6,1024.5,1022.9,10.9,20.4,No,Yes
BadgerysCreek,10.9,16.6,1.4,W,17,WSW,S,6,6,1026.3,1024.4,13.8,15.7,Yes,Yes
BadgerysCreek,13.3,16.9,7,SSW,39,SW,SSW,17,20,1027.1,1025.3,15.1,16.7,Yes,No
BadgerysCreek,8.8,19.7,0,WSW,28,SW,ESE,17,7,1027.7,1024.9,12.6,18.5,No,No
BadgerysCreek,6.9,17.6,0,SW,33,WSW,S,17,13,1027.2,1025.8,12.5,16.3,No,NA
BadgerysCreek,4.8,19.1,NA,S,31,SW,SSE,11,11,1028.7,1028,11,16.7,NA,Yes
BadgerysCreek,10.2,16.2,1.2,WSW,22,SW,WSW,11,9,1031.1,1027.7,12.9,15.2,Yes,Yes
BadgerysCreek,6.7,NA,1.2,NA,NA,SW,NA,9,NA,1026.8,NA,11.6,NA,Yes,NA
BadgerysCreek,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BadgerysCreek,NA,NA,NA,NA,NA,NA,S,NA,4,NA,1015.2,NA,14.2,NA,Yes
BadgerysCreek,NA,20.2,5.6,W,24,NA,W,0,6,1012.5,1009,12.5,19.9,Yes,No
BadgerysCreek,5.7,17.7,0,WSW,56,NNW,WSW,7,30,1009.6,1009.2,10.9,16.8,No,No
BadgerysCreek,3.4,19.7,0,W,28,NW,NW,2,6,1020.9,1018.4,8.1,19.3,No,No
BadgerysCreek,7.5,18.4,0,SW,39,NA,SW,0,19,1023.9,1024.4,13.6,18.2,No,No
BadgerysCreek,6.5,20.2,0,SW,20,SW,NE,15,2,1030.5,1027.8,11.6,19.3,No,No
BadgerysCreek,5.1,19.5,0,N,13,NA,NNE,0,7,1028,1022.8,10.8,18.8,No,No
BadgerysCreek,6.3,18.8,0,SW,17,NA,S,0,7,1019.7,1016,10.8,18.4,No,No
BadgerysCreek,3.6,19.5,0,W,28,NA,SW,0,9,1020.7,1018.6,10.8,18.6,No,No
